run_group,t,trial,prompt_id,concurrency,n,model,engine,prompt_length,ttft_ms,client_decode_ms,tokens_predicted,tokens_evaluated,tokens_cached,stop_type,truncated,prompt_ms,prompt_per_token_ms,prompt_per_second,predicted_ms,predicted_per_token_ms,predicted_per_second,wall_ms,nodes_cpu_pct,nodes_net_rx_kb,nodes_net_tx_kb,peak_memory_mb
turboquant,46,1,1,4,1,granite-4.1-8b-q4_k_m,turboquant,medium,23475,268480,717,35,9,stop,False,12970.662,370.59034285714284,2.6983973524250344,268481.924,374.45177684797767,2.6705708500509706,291955,3.7,68.8,0.0,5930.9
turboquant,46,1,1,4,1,granite-4.1-8b-q4_k_m,turboquant,medium,10505,286928,752,35,9,stop,False,10480.869,299.45340000000004,3.3394177524783486,286929.327,381.5549561170213,2.620854437789833,297433,3.7,73.2,0.0,5930.9
turboquant,46,1,2,4,1,granite-4.1-8b-q4_k_m,turboquant,medium,13427,225026,619,22,11,stop,False,13387.632,608.5287272727272,1.6433077933423927,225028.415,363.5354038772213,2.750763720217289,238453,3.7,39.8,0.0,5930.9
turboquant,46,1,2,4,1,granite-4.1-8b-q4_k_m,turboquant,medium,13432,262249,711,22,11,stop,False,13387.536,608.5243636363637,1.6433195772545448,262251.979,368.8494781997187,2.711133020658731,275682,3.7,73.4,0.0,5930.9
turboquant,46,1,2,4,1,granite-4.1-8b-q4_k_m,turboquant,medium,13431,286991,795,22,11,stop,False,13387.513,608.5233181818182,1.6433224005085931,286992.784,360.9972125786163,2.7701044915470767,300422,3.7,91.5,0.1,5930.9
turboquant,46,1,2,4,1,granite-4.1-8b-q4_k_m,turboquant,medium,13430,313514,950,22,11,stop,False,13387.553,608.5251363636363,1.6433174905077874,313514.482,330.01524421052636,3.0301630532014787,326944,3.7,110.5,0.1,5930.9
turboquant,46,1,3,4,1,granite-4.1-8b-q4_k_m,turboquant,medium,13503,281546,740,23,9,stop,False,13436.588,584.1994782608696,1.7117440826495536,281549.257,380.4719689189189,2.628314519047017,295049,3.8,93.9,0.0,5930.9
turboquant,46,1,3,4,1,granite-4.1-8b-q4_k_m,turboquant,medium,13501,297676,775,23,9,stop,False,13436.464,584.1940869565217,1.711759879682631,297677.96,384.1005935483871,2.6034846516685346,311178,3.8,103.1,0.0,5930.9
turboquant,46,1,3,4,1,granite-4.1-8b-q4_k_m,turboquant,medium,13502,314396,825,23,9,stop,False,13436.536,584.1972173913043,1.7117507071763138,314397.479,381.0878533333333,2.6240668424698153,327899,3.8,106.9,0.0,5930.9
turboquant,46,1,3,4,1,granite-4.1-8b-q4_k_m,turboquant,medium,13503,341170,979,23,9,stop,False,13436.592,584.199652173913,1.7117435730726958,341171.899,348.49019305413685,2.8695212087206516,354673,3.8,106.9,0.0,5930.9
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,38571,386893,554,35,9,stop,False,26107.838,745.9382285714286,1.3405935795985866,386895.28,698.3669314079423,1.431912015054823,425465,3.6,94.8,0.0,6169.3
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12476,439082,586,35,9,stop,False,12443.3,355.5228571428571,2.8127586733422807,439083.827,749.2898071672355,1.3345970950553823,451558,3.6,94.9,0.0,6169.3
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12476,457975,609,35,9,stop,False,12442.657,355.5044857142857,2.8129040284563014,457976.678,752.014249589491,1.3297620364851854,470452,3.6,94.9,0.0,6169.3
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,38560,467586,658,44,0,stop,False,26107.335,593.3485227272727,1.6853501132919158,467587.093,710.6186823708207,1.4072244718696714,506146,3.6,94.8,0.0,6169.3
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,38556,479584,677,44,0,stop,False,26110.762,593.426409090909,1.6851289135108352,479586.554,708.3996366322009,1.4116325704994641,518141,3.6,98.3,0.0,6169.3
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,38575,492262,705,35,9,stop,False,26108.343,745.9526571428572,1.3405676491993381,492264.333,698.2472808510638,1.4321573852477345,530837,3.6,108.1,0.0,6169.3
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,38587,525132,804,35,9,stop,False,26110.126,746.0036,1.3404761049410485,525134.095,653.1518594527363,1.5310375152845483,563720,3.6,139.8,0.0,6169.3
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12474,570115,914,35,9,stop,False,12442.164,355.4904,2.813015485087642,570116.405,623.7597428884027,1.6031813713552059,582590,3.6,154.4,0.0,6169.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12760,440175,619,22,11,stop,False,12663.884,575.6310909090909,1.7372237458902813,440178.679,711.1125670436187,1.4062471208424885,452936,3.7,136.6,0.0,6169.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12751,489397,675,22,11,stop,False,12664.026,575.6375454545455,1.7372042666368501,489400.984,725.0384948148148,1.379237112445201,502149,3.7,136.6,0.0,6169.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12753,527540,726,22,11,stop,False,12663.233,575.6015,1.7373130542571553,527541.147,726.6406983471074,1.376195969032156,540294,3.7,143.0,0.0,6169.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12758,542651,750,22,11,stop,False,12663.6,575.6181818181818,1.7372627057076975,542652.69,723.5369199999999,1.3820994787660594,555410,3.7,156.2,0.0,6169.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12755,554676,774,22,11,stop,False,12663.295,575.6043181818181,1.7373045483027916,554677.837,716.6380322997417,1.3954045905028651,567432,3.7,166.9,0.0,6169.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12753,556464,778,22,11,stop,False,12663.56,575.6163636363636,1.7372681931463192,556468.223,715.2547853470437,1.3981031941153628,569218,3.7,168.7,0.0,6169.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12752,559816,788,22,11,stop,False,12663.479,575.6126818181818,1.7372793053157034,559818.041,710.4289860406091,1.407600224159264,572569,3.7,171.6,0.0,6169.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12743,566044,825,22,11,stop,False,12663.437,575.6107727272728,1.7372850672372753,566046.192,686.1165963636364,1.4574782264412793,578787,3.7,179.3,0.0,6169.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12387,578121,767,23,9,stop,False,12319.061,535.6113478260869,1.8670254169534513,578122.13,753.7446284224251,1.326709288917897,590508,3.9,184.5,0.0,6169.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12377,631097,822,23,9,stop,False,12318.959,535.6069130434782,1.8670408757752988,631100.128,767.7617128953772,1.302487455683102,643475,3.9,227.9,0.0,6169.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12386,633962,825,23,9,stop,False,12319.062,535.6113913043479,1.8670252653976416,633964.092,768.4413236363636,1.3013355336850847,646348,3.9,231.2,0.0,6169.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12387,653413,849,23,9,stop,False,12319.116,535.6137391304347,1.8670170814204525,653414.607,769.6285123674911,1.2993281614838466,665801,3.9,245.1,0.0,6169.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12372,658563,857,23,9,stop,False,12318.955,535.6067391304348,1.8670414820088228,658565.837,768.454885647608,1.301312567174662,670936,3.9,248.8,0.0,6169.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12390,666086,872,23,9,stop,False,12319.058,535.6112173913044,1.8670258716210282,666088.415,763.8628612385321,1.3091355146898929,678476,3.9,253.3,0.0,6169.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12359,677852,908,23,9,stop,False,12319.045,535.6106521739131,1.8670278418497537,677855.107,746.5364614537444,1.3395193023160332,690212,3.9,258.8,0.0,6169.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,medium,12370,689925,975,23,9,stop,False,12318.957,535.6068260869565,1.8670411788920118,689928.506,707.6189805128206,1.413189905216063,702296,3.9,263.2,0.0,6169.3
turboquant,46,1,1,1,1,granite-4.1-8b-q4_k_m,turboquant,short,1385,1158,14,23,9,stop,False,1366.425,59.40978260869565,16.832244726201587,1159.616,82.82971428571429,12.07296208400022,2544,0.4,2.4,0.0,5469.8
turboquant,46,1,2,1,1,granite-4.1-8b-q4_k_m,turboquant,short,1212,13903,147,20,12,stop,False,1194.118,59.7059,16.74876352253295,13904.839,94.59074149659864,10.571859192328656,15116,0.4,12.2,0.5,5469.8
turboquant,46,1,3,1,1,granite-4.1-8b-q4_k_m,turboquant,short,1210,1956,23,20,12,stop,False,1191.05,59.552499999999995,16.79190630116284,1957.772,85.12052173913044,11.748048291629464,3167,0.4,2.3,0.1,5469.8
turboquant,46,1,1,2,1,granite-4.1-8b-q4_k_m,turboquant,short,1385,3293,14,23,9,stop,False,1365.949,59.389086956521744,16.838110354046893,3294.27,235.305,4.249803446590596,4678,0.4,3.5,0.0,5686.1
turboquant,46,1,1,2,1,granite-4.1-8b-q4_k_m,turboquant,short,2845,1926,14,23,9,stop,False,1460.68,63.50782608695653,15.746090861790398,1927.376,137.6697142857143,7.2637617154099665,4772,0.4,3.7,0.0,5686.1
turboquant,46,1,2,2,1,granite-4.1-8b-q4_k_m,turboquant,short,1213,23175,134,20,12,stop,False,1195.121,59.75605,16.73470719701185,23176.047,172.95557462686565,5.781831560835203,24389,0.4,17.0,0.0,5686.1
turboquant,46,1,2,2,1,granite-4.1-8b-q4_k_m,turboquant,short,2502,25208,164,20,12,stop,False,1289.237,64.46185,15.513051518068437,25208.832,153.71239024390243,6.505656430254286,27710,0.4,18.4,0.0,5686.1
turboquant,46,1,3,2,1,granite-4.1-8b-q4_k_m,turboquant,short,10792,2329,16,20,12,stop,False,10770.571,538.52855,1.8569117644737685,2331.225,145.7015625,6.863344379028193,13122,0.4,6.2,0.0,5686.1
turboquant,46,1,3,2,1,granite-4.1-8b-q4_k_m,turboquant,short,10792,2958,23,20,12,stop,False,10770.196,538.5098,1.8569764189992457,2960.772,128.72921739130433,7.768244228194538,13751,0.4,6.3,0.0,5686.1
turboquant,46,1,1,4,1,granite-4.1-8b-q4_k_m,turboquant,short,1392,15719,14,23,9,stop,False,1367.386,59.451565217391305,16.820415010830885,15720.395,1122.8853571428572,0.8905628643555076,17112,0.1,11.7,0.1,5723.4
turboquant,46,1,1,4,1,granite-4.1-8b-q4_k_m,turboquant,short,13772,3560,14,23,9,stop,False,12380.061,538.2635217391304,1.8578260640234325,3561.231,254.37364285714287,3.931224905096019,17332,0.1,11.7,0.1,5723.4
turboquant,46,1,1,4,1,granite-4.1-8b-q4_k_m,turboquant,short,13772,3560,14,23,9,stop,False,12379.611,538.2439565217392,1.8578935961719636,3561.234,254.37385714285713,3.931221593413968,17332,0.1,11.7,0.1,5723.4
turboquant,46,1,1,4,1,granite-4.1-8b-q4_k_m,turboquant,short,13772,3560,14,23,9,stop,False,12380.706,538.2915652173913,1.85772927650491,3561.002,254.35728571428572,3.931477713295303,17333,0.1,11.7,0.1,5723.4
turboquant,46,1,2,4,1,granite-4.1-8b-q4_k_m,turboquant,short,1234,40969,101,20,12,stop,False,1210.864,60.5432,16.517131568863224,40969.964,405.64320792079207,2.465220618695198,42203,0.1,7.8,0.0,5723.4
turboquant,46,1,2,4,1,granite-4.1-8b-q4_k_m,turboquant,short,13377,30306,106,20,12,stop,False,12143.601,607.18005,1.6469579328240445,30307.933,285.9238962264151,3.4974341536257185,43683,0.1,7.8,0.0,5723.4
turboquant,46,1,2,4,1,granite-4.1-8b-q4_k_m,turboquant,short,13378,32226,117,20,12,stop,False,12142.689,607.13445,1.64708163076564,32228.977,275.4613418803419,3.6302734647767445,45605,0.1,7.8,0.0,5723.4
turboquant,46,1,2,4,1,granite-4.1-8b-q4_k_m,turboquant,short,13376,34563,140,20,12,stop,False,12143.133,607.15665,1.6470214070783875,34564.119,246.8865642857143,4.050443177793712,47940,0.1,7.8,0.0,5723.4
turboquant,46,1,3,4,1,granite-4.1-8b-q4_k_m,turboquant,short,10734,16786,24,20,12,stop,False,10707.142,535.3571,1.8679120908268518,16787.672,699.4863333333333,1.4296204977080802,27520,0.1,1.4,0.5,5723.4
turboquant,46,1,3,4,1,granite-4.1-8b-q4_k_m,turboquant,short,21385,6135,23,20,12,stop,False,10649.389,532.4694499999999,1.8780420172462478,6135.579,266.76430434782606,3.7486274726476507,27520,0.1,1.4,0.5,5723.4
turboquant,46,1,3,4,1,granite-4.1-8b-q4_k_m,turboquant,short,21385,6319,24,20,12,stop,False,10649.776,532.4888,1.8779737714671183,6320.313,263.346375,3.797280292922202,27704,0.1,1.4,0.5,5723.4
turboquant,46,1,3,4,1,granite-4.1-8b-q4_k_m,turboquant,short,10733,17065,26,20,12,stop,False,10706.758,535.3379,1.867979083864602,17066.612,656.4081538461539,1.5234423797763725,27799,0.1,1.4,0.5,5723.4
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,short,28025,3727,8,23,9,stop,False,26631.52,1157.8921739130435,0.8636382752467752,3728.976,466.122,2.145361085724338,31753,3.6,18.8,0.0,5766.3
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,short,1412,32924,14,23,9,stop,False,1387.57,60.329130434782606,16.57574032301073,32925.176,2351.7982857142856,0.42520653496278954,34337,3.6,19.1,0.0,5766.3
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,short,28019,6756,14,32,0,stop,False,26630.996,832.218625,1.2016073300450347,6757.894,482.7067142857143,2.0716513162236634,34776,3.6,19.3,0.0,5766.3
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,short,28047,6755,14,23,9,stop,False,26632.936,1157.9537391304348,0.8635923579736008,6756.82,482.63,2.0719806062615254,34803,3.6,19.3,0.0,5766.3
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,short,28038,6751,14,23,9,stop,False,26632.01,1157.9134782608694,0.8636223852424209,6757.32,482.6657142857143,2.0718272924768995,34790,3.6,19.3,0.0,5766.3
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,short,28047,6755,14,23,9,stop,False,26633.566,1157.9811304347825,0.8635719302477183,6756.617,482.6155,2.0720428581344774,34802,3.6,19.3,0.0,5766.3
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,short,27995,6754,14,32,0,stop,False,26634.799,832.33746875,1.2014357607879826,6756.2,482.5857142857143,2.072170746869542,34750,3.6,19.3,0.0,5766.3
turboquant,46,1,1,8,1,granite-4.1-8b-q4_k_m,turboquant,short,28049,6755,14,23,9,stop,False,26634.184,1158.008,0.8635518925603277,6756.418,482.60128571428567,2.072103887000479,34804,3.6,19.3,0.0,5766.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,short,23604,33969,63,20,12,stop,False,12912.873,645.64365,1.5488419966648785,33970.595,539.2157936507937,1.8545450852421042,57574,3.6,0.1,0.0,5766.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,short,23592,38834,72,20,12,stop,False,12913.365,645.66825,1.5487829856896322,38836.561,539.3966805555556,1.8539231627640769,62426,3.6,0.1,0.0,5766.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,short,10691,59520,89,20,12,stop,False,10660.669,533.03345,1.876054870477641,59522.284,668.7897078651686,1.4952383211638856,70211,3.6,0.1,0.0,5766.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,short,10689,61615,94,20,12,stop,False,10661.173,533.0586500000001,1.8759661812072648,61617.15,655.5015957446809,1.5255492991805042,72305,3.6,0.1,0.0,5766.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,short,23602,52911,105,20,12,stop,False,12912.405,645.62025,1.5488981332292473,52912.367,503.92730476190474,1.9844132091085624,76513,3.6,0.1,0.0,5766.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,short,23591,54149,110,20,12,stop,False,12913.855,645.6927499999999,1.548724219065492,54151.715,492.28831818181817,2.0313299403352234,77740,3.6,0.1,0.0,5766.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,short,23588,55721,119,20,12,stop,False,12914.345,645.7172499999999,1.548665456900834,55725.85,468.2844537815126,2.1354541922644517,79309,3.6,0.1,0.0,5766.3
turboquant,46,1,2,8,1,granite-4.1-8b-q4_k_m,turboquant,short,23578,57049,132,20,12,stop,False,12914.895,645.7447500000001,1.5485995046804484,57051.554,432.2087424242424,2.313696836373642,80627,3.6,0.1,0.0,5766.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,short,13060,21665,18,20,12,stop,False,13021.942,651.0971,1.5358692274931038,21667.66,1203.7588888888888,0.830731144941355,34726,3.6,0.0,0.0,5766.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,short,13060,24211,23,20,12,stop,False,13021.528,651.0764,1.5359180581572303,24213.102,1052.7435652173913,0.949898943142436,37271,3.6,0.0,0.0,5766.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,short,13056,24676,24,20,12,stop,False,13020.697,651.03485,1.5360160827027924,24677.268,1028.2195,0.9725549846117488,37733,3.6,0.0,0.0,5766.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,short,26141,11570,23,20,12,stop,False,13099.76,654.988,1.5267455281623479,11571.565,503.11152173913047,1.987630886574115,37712,3.6,0.0,0.0,5766.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,short,13058,24676,24,20,12,stop,False,13021.108,651.0554,1.5359675996850652,24677.291,1028.2204583333335,0.9725540781603621,37734,3.6,0.0,0.0,5766.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,short,26149,11570,23,20,12,stop,False,13099.359,654.96795,1.526792265178777,11571.606,503.1133043478261,1.9876238440887117,37720,3.6,0.0,0.0,5766.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,short,26133,11570,23,20,12,stop,False,13100.166,655.0083,1.5266982113051086,11571.521,503.1096086956522,1.9876384444188449,37703,3.6,0.0,0.0,5766.3
turboquant,46,1,3,8,1,granite-4.1-8b-q4_k_m,turboquant,short,26150,11673,24,20,12,stop,False,13098.959,654.94795,1.5268388884948794,11674.183,486.4242916666667,2.0558183814661803,37824,3.6,0.0,0.0,5766.3
